0,1,2,3,4,5,6,7,8,9
,,,,,calabouço,,,,
,,,,,colisão,,,,
,,,,,pinho,,,,
,,,,,melindre,,,,
,,,,,falecimento,,,,
,,,,,retribuição,,,,
,,,,,nul,,,,
,,,,,homicida,,,,
,,,,,mal-estar,,,,
,,,,,incesto,,,,
,,,,,mentindo,,,,
,,,,,lamento,,,,
,,,,,adstringente,,,,
,,,,,captor,,,,
,,,,,molestação,,,,
,,,,,impensável,,,,
,,,,,fermento,,,,
,,,,,arrepio,,,,
,,,,,altercação,,,,
,,,,,pertussis,,,,
,,,,,abandonado,,,,
,,,,,deletério,,,,
,,,,,grave,,,,
,,,,,perigo,,,,
,,,,,contagioso,,,,
,,,,,dor de cabeça,,,,
,,,,,balbucio,,,,
,,,,,terrorista,,,,
,,,,,esmagar,,,,
,,,,,pessimista,,,,
,,,,,obscenidade,,,,
,,,,,maldade,,,,
,,,,,obsceno,,,,
,,,,,concupiscente,,,,
,,,,,conluio,,,,
,,,,,buffet,,,,
,,,,,praga,,,,
,,,,,deteriorou-se,,,,
,,,,,frustração,,,,
,,,,,horrível,,,,
,,,,,indignado,,,,
,,,,,cripta,,,,
,,,,,hesitação,,,,
,,,,,enterrado,,,,
,,,,,despesas,,,,
,,,,,discriminar,,,,
,,,,,desvantagem,,,,
,,,,,dificultando,,,,
,,,,,abscesso,,,,
,,,,,casa de habitação,,,,
,,,,,desonesto,,,,
,,,,,contorcer,,,,
,,,,,quebrar,,,,
,,,,,Descontente,,,,
,,,,,por nascer,,,,
,,,,,vingador,,,,
,,,,,renda,,,,
,,,,,intransponível,,,,
,,,,,mania,,,,
,,,,,que é devido,,,,
,,,,,expulsão,,,,
,,,,,limpador,,,,
,,,,,inadmissível,,,,
,,,,,pior,,,,
,,,,,friamente,,,,
,,,,,epilepsia,,,,
,,,,,tendenciosa,,,,
,,,,,assustar,,,,
,,,,,de qualidade inferior,,,,
,,,,,defunto,,,,
,,,,,aborto espontâneo,,,,
,,,,,irrevogável,,,,
,,,,,regulamentar,,,,
,,,,,desligado,,,,
,,,,,mordaça,,,,
,,,,,vodu,,,,
,,,,,porcaria,,,,
,,,,,deportar,,,,
,,,,,sem êxito,,,,
,,,,,varicoso,,,,
,,,,,evacuar,,,,
,,,,,facada,,,,
,,,,,intimação,,,,
,,,,,patife,,,,
,,,,,pretensões,,,,
,,,,,incomodar,,,,
,,,,,impiedoso,,,,
,,,,,impotência,,,,
,,,,,usado,,,,
,,,,,lapso,,,,
,,,,,fiscalização,,,,
,,,,,sedução,,,,
,,,,,tiroteio,,,,
,,,,,privação,,,,
,,,,,humilde,,,,
,,,,,espionagem,,,,
,,,,,opressivo,,,,
,,,,,exacerbar,,,,
,,,,,batalha,,,,
,,,,,ruidoso,,,,
,,,,,degenerado,,,,
,,,,,negligência,,,,
,,,,,lúgubre,,,,
,,,,,síncope,,,,
,,,,,espinhoso,,,,
,,,,,hostil,,,,
,,,,,pilhagem,,,,
,,,,,enlutado,,,,
,,,,,teimoso,,,,
,,,,,inépcia,,,,
,,,,,dispersão,,,,
,,,,,chafurdar,,,,
,,,,,imputável,,,,
,,,,,stray,,,,
,,,,,intratável,,,,
,,,,,com sombra,,,,
,,,,,exterminação,,,,
,,,,,recinto,,,,
,,,,,estrumar,,,,
,,,,,infeliz,,,,
,,,,,sobrecarga,,,,
,,,,,imoral,,,,
,,,,,alienado,,,,
,,,,,revogação,,,,
,,,,,inadequado,,,,
,,,,,impreciso,,,,
,,,,,alvoroço,,,,
,,,,,indesejada,,,,
,,,,,glacial,,,,
,,,,,estrangular,,,,
,,,,,encolhido,,,,
,,,,,craqueamento,,,,
,,,,,suprimir,,,,
,,,,,sem escrúpulos,,,,
,,,,,farra,,,,
,,,,,injustificável,,,,
,,,,,traiçoeiro,,,,
,,,,,ilegível,,,,
,,,,,pungente,,,,
,,,,,deserção,,,,
,,,,,obliterar,,,,
,,,,,suspeita,,,,
,,,,,escapulir,,,,
,,,,,pirataria,,,,
,,,,,depreciativo,,,,
,,,,,excruciante,,,,
,,,,,milícia,,,,
,,,,,incapaz,,,,
,,,,,codorniz,,,,
,,,,,mortificação,,,,
,,,,,falido,,,,
,,,,,cheiro,,,,
,,,,,irrefletido,,,,
,,,,,exame,,,,
,,,,,sonolência,,,,
,,,,,bicharada,,,,
,,,,,emaranhamento,,,,
,,,,,fragilidade,,,,
,,,,,nervoso,,,,
,,,,,peludo,,,,
,,,,,lorota,,,,
,,,,,monocromático,,,,
,,,,,manhoso,,,,
,,,,,pornô,,,,
,,,,,insípido,,,,
,,,,,déficit,,,,
,,,,,limitado,,,,
,,,,,encarando,,,,
,,,,,verruga,,,,
,,,,,covil,,,,
,,,,,imprevisível,,,,
,,,,,ilegítimo,,,,
,,,,,gole,,,,
,,,,,vaia,,,,
,,,,,emergência,,,,
,,,,,estacionário,,,,
,,,,,mal humorado,,,,
,,,,,com pouca freqüência,,,,
,,,,,outono,,,,
,,,,,piada,,,,
,,,,,embaraçoso,,,,
,,,,,insurgente,,,,
,,,,,contradizer,,,,
,,,,,desastroso,,,,
,,,,,animal de estimação,,,,
,,,,,sacudindo,,,,
,,,,,enfermo,,,,
,,,,,insignificância,,,,
,,,,,desumano,,,,
,,,,,tropeçar,,,,
,,,,,subordinado,,,,
,,,,,desuso,,,,
,,,,,comatoso,,,,
,,,,,invicto,,,,
,,,,,involução,,,,
,,,,,embaraço,,,,
,,,,,bebida alcoólica,,,,
,,,,,exaustão,,,,
,,,,,reimpressão,,,,
,,,,,pouco atraente,,,,
,,,,,horda,,,,
,,,,,tagarelar,,,,
,,,,,premeditado,,,,
,,,,,violência,,,,
,,,,,por cumprir,,,,
,,,,,abdução,,,,
,,,,,irritar,,,,
,,,,,dolorosamente,,,,
,,,,,retaliativo,,,,
,,,,,infertilidade,,,,
,,,,,inexperiência,,,,
,,,,,bombardear,,,,
,,,,,diabrete,,,,
,,,,,repugnância,,,,
,,,,,argumentativo,,,,
,,,,,nocivo,,,,
,,,,,raquete,,,,
,,,,,culpado,,,,
,,,,,preventivo,,,,
,,,,,jibóia,,,,
,,,,,geriátrica,,,,
,,,,,árduo,,,,
,,,,,tagarela,,,,
,,,,,caos,,,,
,,,,,ultimato,,,,
,,,,,operística,,,,
,,,,,excelente,,,,
,,,,,esquisitão,,,,
,,,,,deterioração,,,,
,,,,,predicamento,,,,
,,,,,Desgraçado,,,,
,,,,,susto,,,,
,,,,,esgotado,,,,
,,,,,estagnado,,,,
,,,,,histérico,,,,
,,,,,haxixe,,,,
,,,,,ferir,,,,
,,,,,ineficiência,,,,
,,,,,linchar,,,,
,,,,,travessura,,,,
,,,,,deslocar,,,,
,,,,,excremento,,,,
,,,,,estrangeiro,,,,
,,,,,decair,,,,
,,,,,gigolô,,,,
,,,,,misplace,,,,
,,,,,jogos de azar,,,,
,,,,,tarde,,,,
,,,,,poça,,,,
,,,,,dúvida,,,,
,,,,,danos,,,,
,,,,,indolente,,,,
,,,,,cambaleando,,,,
,,,,,insincero,,,,
,,,,,má administração,,,,
,,,,,cercar,,,,
,,,,,mutilado,,,,
,,,,,hemorragia,,,,
,,,,,misterioso,,,,
,,,,,vazamento,,,,
,,,,,violentamente,,,,
,,,,,ostensivamente,,,,
,,,,,contradição,,,,
,,,,,parafrasear,,,,
,,,,,conter,,,,
,,,,,inseguro,,,,
,,,,,intolerante,,,,
,,,,,cabana,,,,
,,,,,incessante,,,,
,,,,,arrogância,,,,
,,,,,lésbica,,,,
,,,,,temeroso,,,,
,,,,,repreender,,,,
,,,,,excluir,,,,
,,,,,congelando,,,,
,,,,,Abuso,,,,
,,,,,idolatria,,,,
,,,,,gonorréia,,,,
,,,,,algaravia,,,,
,,,,,abortar,,,,
,,,,,errado,,,,
,,,,,absentismo,,,,
,,,,,pessoa ativa,,,,
,,,,,incompletude,,,,
,,,,,cruel,,,,
,,,,,pecando,,,,
,,,,,jejum,,,,
,,,,,fracamente,,,,
,,,,,infelicidade,,,,
,,,,,afronta,,,,
,,,,,metanol,,,,
,,,,,extraviar,,,,
,,,,,suíno,,,,
,,,,,apreensivo,,,,
,,,,,versus,,,,
,,,,,desobedecer,,,,
,,,,,inchaço,,,,
,,,,,fungo,,,,
,,,,,vulnerabilidade,,,,
,,,,,não remunerado,,,,
,,,,,blackjack,,,,
,,,,,hipérbole,,,,
,,,,,traumático,,,,
,,,,,agressivo,,,,
,,,,,omitir,,,,
,,,,,aflito,,,,
,,,,,histeria,,,,
,,,,,atordoado,,,,
,,,,,oneroso,,,,
,,,,,verme,,,,
,,,,,culpa,,,,
,,,,,criticar,,,,
,,,,,trabalhado,,,,
,,,,,infecção,,,,
,,,,,fora de moda,,,,
,,,,,atenuação,,,,
,,,,,soco,,,,
,,,,,incenso,,,,
,,,,,oprimir,,,,
,,,,,guerra,,,,
,,,,,agravamento,,,,
,,,,,onipotência,,,,
,,,,,desmerecer,,,,
,,,,,para trás,,,,
,,,,,evasão,,,,
,,,,,escape,,,,
,,,,,veemente,,,,
,,,,,ateísmo,,,,
,,,,,subjugar,,,,
,,,,,desinvestimento,,,,
,,,,,à espreita,,,,
,,,,,depreciar,,,,
,,,,,depravação,,,,
,,,,,dores de parto,,,,
,,,,,covardemente,,,,
,,,,,deteriorado,,,,
,,,,,mais alta,,,,
,,,,,arrepender,,,,
,,,,,truque,,,,
,,,,,assombrada,,,,
,,,,,luta,,,,
,,,,,exposto,,,,
,,,,,beira,,,,
,,,,,assassinar,,,,
,,,,,arriscado,,,,
,,,,,infundado,,,,
,,,,,recusada,,,,
,,,,,imposição,,,,
,,,,,desafeto,,,,
,,,,,derrubada,,,,
,,,,,chora,,,,
,,,,,imposto,,,,
,,,,,obit,,,,
,,,,,disparidade,,,,
,,,,,obesidade,,,,
,,,,,artilharia,,,,
,,,,,conspirador,,,,
,,,,,homicídio,,,,
,,,,,trombeta,,,,
,,,,,fezes,,,,
,,,,,celebridade,,,,
,,,,,sintoma,,,,
,,,,,temperamental,,,,
,,,,,louça,,,,
,,,,,loo,,,,
,,,,,imbecil,,,,
,,,,,desperdiçador,,,,
,,,,,detento,,,,
,,,,,caxumba,,,,
,,,,,diretor,,,,
,,,,,grotesco,,,,
,,,,,pornografia,,,,
,,,,,evacuação,,,,
,,,,,feroz,,,,
,,,,,perverter,,,,
,,,,,destino,,,,
,,,,,vingativo,,,,
,,,,,caótico,,,,
,,,,,pecado,,,,
,,,,,monopolista,,,,
,,,,,comoção,,,,
,,,,,desacordo,,,,
,,,,,armamentos,,,,
,,,,,cruelmente,,,,
,,,,,alegar,,,,
,,,,,Banshee,,,,
,,,,,limão,,,,
,,,,,choque,,,,
,,,,,desigual,,,,
,,,,,desfiladeiro,,,,
,,,,,rescindir,,,,
,,,,,monção,,,,
,,,,,emboscada,,,,
,,,,,castanho-avermelhado,,,,
,,,,,atrocidade,,,,
,,,,,salmoura,,,,
,,,,,bactérias,,,,
,,,,,prumo,,,,
,,,,,avassalador,,,,
,,,,,apagar,,,,
,,,,,homicídio involuntário,,,,
,,,,,zangado,,,,
,,,,,sem sentido,,,,
,,,,,bloqueio,,,,
,,,,,toxina,,,,
,,,,,irreconciliável,,,,
,,,,,volatilidade,,,,
,,,,,bagatela,,,,
,,,,,rejeitados,,,,
,,,,,feitiçaria,,,,
,,,,,falta de vontade,,,,
,,,,,peste,,,,
,,,,,provocante,,,,
,,,,,redemoinho de vento,,,,
,,,,,mínimo,,,,
,,,,,traição,,,,
,,,,,sinistro,,,,
,,,,,enganado,,,,
,,,,,remisso,,,,
,,,,,pular,,,,
,,,,,incerto,,,,
,,,,,ditatorial,,,,
,,,,,cerda,,,,
,,,,,estorvo,,,,
,,,,,degradar,,,,
,,,,,dilúvio,,,,
,,,,,carranca,,,,
,,,,,desinformação,,,,
,,,,,crivado,,,,
,,,,,revolta,,,,
,,,,,delírio,,,,
,,,,,estoques,,,,
,,,,,ameaça,,,,
,,,,,inconsciente,,,,
,,,,,agachado,,,,
,,,,,animosidade,,,,
,,,,,minado,,,,
,,,,,fugitivo,,,,
,,,,,regressivo,,,,
,,,,,aprisionar,,,,
,,,,,oco,,,,
,,,,,claustro,,,,
,,,,,ferocidade,,,,
,,,,,freira,,,,
,,,,,greve,,,,
,,,,,deformado,,,,
,,,,,invasor,,,,
,,,,,fumante,,,,
,,,,,punido,,,,
,,,,,Tubarão,,,,
,,,,,molestar,,,,
,,,,,inchado,,,,
,,,,,repreensão,,,,
,,,,,abolir,,,,
,,,,,antraz,,,,
,,,,,baque,,,,
,,,,,matador,,,,
,,,,,falível,,,,
,,,,,detenção,,,,
,,,,,banana,,,,
,,,,,que percorre,,,,
,,,,,imundo,,,,
,,,,,feiúra,,,,
,,,,,piora,,,,
,,,,,com escamas,,,,
,,,,,míldio,,,,
,,,,,bode expiatório,,,,
,,,,,lama,,,,
,,,,,recaída,,,,
,,,,,medonho,,,,
,,,,,erro,,,,
,,,,,senil,,,,
,,,,,não permitido,,,,
,,,,,assustado,,,,
,,,,,bicho-papão,,,,
,,,,,despejo,,,,
,,,,,chato,,,,
,,,,,crônico,,,,
,,,,,neurótico,,,,
,,,,,detestável,,,,
,,,,,brando,,,,
,,,,,horrivelmente,,,,
,,,,,termo impróprio,,,,
,,,,,aguado,,,,
,,,,,represar,,,,
,,,,,tumor,,,,
,,,,,ruim,,,,
,,,,,negação,,,,
,,,,,ultraje,,,,
,,,,,ressentimento,,,,
,,,,,estéril,,,,
,,,,,superstição,,,,
,,,,,intolerância,,,,
,,,,,grisalho,,,,
,,,,,dissidente,,,,
,,,,,vagabundo,,,,
,,,,,devedor,,,,
,,,,,briga,,,,
,,,,,banir,,,,
,,,,,crédulo,,,,
,,,,,espalhafato,,,,
,,,,,escravização,,,,
,,,,,epidemia,,,,
,,,,,forçado,,,,
,,,,,desiludir,,,,
,,,,,listra,,,,
,,,,,bordo,,,,
,,,,,ruptura,,,,
,,,,,incendiário,,,,
,,,,,armas de fogo,,,,
,,,,,exigem,,,,
,,,,,sortida,,,,
,,,,,oculto,,,,
,,,,,prevenido,,,,
,,,,,reumatismo,,,,
,,,,,mancada,,,,
,,,,,desativar,,,,
,,,,,advogado,,,,
,,,,,afetação,,,,
,,,,,distracção,,,,
,,,,,débil,,,,
,,,,,afídio,,,,
,,,,,zumbiam,,,,
,,,,,frívolo,,,,
,,,,,ralado,,,,
,,,,,ferrão,,,,
,,,,,tolo,,,,
,,,,,odor,,,,
,,,,,recua,,,,
,,,,,intimidação,,,,
,,,,,incomodando,,,,
,,,,,sarampo,,,,
,,,,,cautela,,,,
,,,,,escravizar,,,,
,,,,,mediocridade,,,,
,,,,,renúncia,,,,
,,,,,interferência,,,,
,,,,,estúpido,,,,
,,,,,desperdiçado,,,,
,,,,,escória,,,,
,,,,,incalculável,,,,
,,,,,tolerar,,,,
,,,,,deformar,,,,
,,,,,aba,,,,
,,,,,narcótico,,,,
,,,,,uísque,,,,
,,,,,asco,,,,
,,,,,gorila,,,,
,,,,,desvanecer,,,,
,,,,,partida,,,,
,,,,,desobediência,,,,
,,,,,anti social,,,,
,,,,,tedioso,,,,
,,,,,olfatório,,,,
,,,,,gula,,,,
,,,,,discórdia,,,,
,,,,,obituário,,,,
,,,,,morrendo,,,,
,,,,,confessar,,,,
,,,,,ilegalidade,,,,
,,,,,ignorar,,,,
,,,,,frágil,,,,
,,,,,vulgaridade,,,,
,,,,,soluço,,,,
,,,,,furtivo,,,,
,,,,,mortuário,,,,
,,,,,frenético,,,,
,,,,,redundante,,,,
,,,,,matar,,,,
,,,,,humilhação,,,,
,,,,,presidiário,,,,
,,,,,exclusão,,,,
,,,,,fadiga,,,,
,,,,,espancamento,,,,
,,,,,vertigem,,,,
,,,,,desprezo,,,,
,,,,,burlesco,,,,
,,,,,atroz,,,,
,,,,,precário,,,,
,,,,,beligerante,,,,
,,,,,desconfortável,,,,
,,,,,injustiça,,,,
,,,,,aborrecimento,,,,
,,,,,tontura,,,,
,,,,,impopular,,,,
,,,,,minoria,,,,
,,,,,pardo,,,,
,,,,,desacreditar,,,,
,,,,,detritos,,,,
,,,,,punir,,,,
,,,,,enjoado,,,,
,,,,,antipatia,,,,
,,,,,expirar,,,,
,,,,,obliteração,,,,
,,,,,congestionamento,,,,
,,,,,esquecimento,,,,
,,,,,não iniciados,,,,
,,,,,ineficaz,,,,
,,,,,Xangai,,,,
,,,,,preto,,,,
,,,,,usurpado,,,,
,,,,,infâmia,,,,
,,,,,propaganda,,,,
,,,,,pobreza,,,,
,,,,,apavorante,,,,
,,,,,luto,,,,
,,,,,ralé,,,,
,,,,,revolução,,,,
,,,,,escocês,,,,
,,,,,brutalidade,,,,
,,,,,deprimente,,,,
,,,,,radiação,,,,
,,,,,fel,,,,
,,,,,atrofiado,,,,
,,,,,sentindo-me,,,,
,,,,,uivo,,,,
,,,,,batalhou,,,,
,,,,,tristemente,,,,
,,,,,discordando,,,,
,,,,,estresse,,,,
,,,,,desmotivada,,,,
,,,,,detrimento,,,,
,,,,,guilhotina,,,,
,,,,,distante,,,,
,,,,,irreverente,,,,
,,,,,deprimir,,,,
,,,,,improvisado,,,,
,,,,,indizível,,,,
,,,,,sem nome,,,,
,,,,,ferida,,,,
,,,,,icterícia,,,,
,,,,,tórrido,,,,
,,,,,campanha publicitária,,,,
,,,,,urtiga,,,,
,,,,,esqueço,,,,
,,,,,pessoa ociosa,,,,
,,,,,desafiador,,,,
,,,,,tardio,,,,
,,,,,raptors,,,,
,,,,,fornicação,,,,
,,,,,sanguinário,,,,
,,,,,mal pago,,,,
,,,,,fleuma,,,,
,,,,,frustrou,,,,
,,,,,scrapie,,,,
,,,,,paragem,,,,
,,,,,sem inspiração,,,,
,,,,,herpes,,,,
,,,,,coerção,,,,
,,,,,carente,,,,
,,,,,abominação,,,,
,,,,,depravado,,,,
,,,,,aspereza,,,,
,,,,,covardia,,,,
,,,,,doloroso,,,,
,,,,,restringir,,,,
,,,,,escassez,,,,
,,,,,matança,,,,
,,,,,obstrutivo,,,,
,,,,,secreção,,,,
,,,,,popa,,,,
,,,,,armadilhas,,,,
,,,,,selvagem,,,,
,,,,,zombeteiro,,,,
,,,,,ofendido,,,,
,,,,,cansativo,,,,
,,,,,manilha,,,,
,,,,,despotismo,,,,
,,,,,vómitos,,,,
,,,,,fazer cumprir,,,,
,,,,,desaparecido,,,,
,,,,,Concha,,,,
,,,,,intencional,,,,
,,,,,choramingar,,,,
,,,,,litigável,,,,
,,,,,obstrução,,,,
,,,,,chocante,,,,
,,,,,rescisão,,,,
,,,,,inflamação,,,,
,,,,,disputa,,,,
,,,,,bactéria,,,,
,,,,,embaraçar,,,,
,,,,,neblina,,,,
,,,,,podridão,,,,
,,,,,lesma,,,,
,,,,,desanimador,,,,
,,,,,censura,,,,
,,,,,abate,,,,
,,,,,machucando,,,,
,,,,,niilismo,,,,
,,,,,terrorismo,,,,
,,,,,medíocre,,,,
,,,,,doente,,,,
,,,,,jogador,,,,
,,,,,falsidade,,,,
,,,,,deflação,,,,
,,,,,fundamentado,,,,
,,,,,cárie,,,,
,,,,,concussão,,,,
,,,,,dândi,,,,
,,,,,informador,,,,
,,,,,jargão,,,,
,,,,,anfetaminas,,,,
,,,,,hemorróidas,,,,
,,,,,ausente,,,,
,,,,,triste,,,,
,,,,,picketing,,,,
,,,,,escaramuça,,,,
,,,,,víbora,,,,
,,,,,margem,,,,
,,,,,ofegante,,,,
,,,,,erupção cutânea,,,,
,,,,,perturbado,,,,
,,,,,denunciar,,,,
,,,,,incoerente,,,,
,,,,,desfalque,,,,
,,,,,ímpio,,,,
,,,,,desleixo,,,,
,,,,,perpetrador,,,,
,,,,,despacho,,,,
,,,,,urgente,,,,
,,,,,apropriação,,,,
,,,,,Jornada,,,,
,,,,,megera,,,,
,,,,,dissolução,,,,
,,,,,tirânico,,,,
,,,,,miséria,,,,
,,,,,ciumento,,,,
,,,,,bumbum,,,,
,,,,,arruinado,,,,
,,,,,cabresto,,,,
,,,,,miseravelmente,,,,
,,,,,anarquia,,,,
,,,,,irrelevante,,,,
,,,,,rosnando,,,,
,,,,,temendo,,,,
,,,,,profusão,,,,
,,,,,linha,,,,
,,,,,cavalo,,,,
,,,,,perversão,,,,
,,,,,iniquidade,,,,
,,,,,com saudades de casa,,,,
,,,,,cigarro,,,,
,,,,,coagir,,,,
,,,,,prejudicial,,,,
